Linux 4.4.0-53-generic (ip-172-31-13-35) 	12/28/2016 	_x86_64_	(8 CPU)

01:46:11 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
01:46:12 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
01:46:13 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
01:46:14 AM     all      3.14      0.00      0.63      0.00      0.00     96.23
01:46:15 AM     all      9.57      0.00      6.55      0.00      0.00     83.88
01:46:16 AM     all      3.88      0.00      8.64      0.00      0.00     87.48
01:46:17 AM     all      4.26      0.00      8.27      0.00      0.00     87.47
01:46:18 AM     all      3.62      0.00      8.99      0.00      0.12     87.27
01:46:19 AM     all      4.13      0.00      8.26      0.00      0.00     87.61
01:46:20 AM     all     31.27      0.00     10.55      0.26      0.13     57.78
01:46:21 AM     all     31.99      0.00     11.50      0.42      0.14     55.96
01:46:22 AM     all     44.31      0.00     11.93      0.14      0.27     43.35
01:46:23 AM     all     53.53      0.00     12.91      0.27      0.27     33.02
01:46:24 AM     all     19.92      0.00     12.34      0.42      0.28     67.04
01:46:25 AM     all     15.11      0.00      4.38      0.28      0.28     79.94
01:46:26 AM     all     13.84      0.00      2.40      0.42      0.42     82.91
01:46:27 AM     all     12.68      0.00      2.54      0.56      0.42     83.80
01:46:28 AM     all     13.09      0.00      2.42      0.28      0.28     83.93
01:46:29 AM     all     13.33      0.00      2.13      0.43      0.28     83.83
01:46:30 AM     all     13.46      0.00      2.27      0.14      0.28     83.85
01:46:31 AM     all     13.23      0.00      1.85      0.43      0.57     83.93
01:46:32 AM     all     13.12      0.00      2.00      0.14      0.29     84.45
01:46:33 AM     all     13.05      0.00      1.99      0.43      0.28     84.26
01:46:34 AM     all     12.52      0.00      1.99      0.28      0.43     84.78
01:46:35 AM     all      6.58      0.00      1.21      9.13      0.13     82.95
01:46:36 AM     all      0.00      0.00      0.00     12.17      0.13     87.70
01:46:37 AM     all      0.00      0.00      0.00     12.28      0.13     87.59
01:46:38 AM     all      1.27      0.00      0.38     12.67      0.00     85.68
01:46:39 AM     all      0.00      0.00      0.00     12.19      0.00     87.81
01:46:40 AM     all      0.00      0.00      0.00     12.30      0.00     87.70
01:46:41 AM     all      0.00      0.00      0.00     12.16      0.13     87.72
01:46:42 AM     all      0.00      0.00      0.00     12.30      0.00     87.70
01:46:43 AM     all      1.40      0.00      0.00     12.69      0.13     85.79
01:46:44 AM     all      0.00      0.00      0.00     12.30      0.00     87.70
01:46:45 AM     all      0.00      0.00      0.00     12.20      0.00     87.80
01:46:46 AM     all      0.00      0.00      0.00     12.28      0.00     87.72
01:46:47 AM     all      1.27      0.00      0.25     13.07      0.13     85.28
01:46:48 AM     all      1.79      0.00      0.64     12.56      0.13     84.87
01:46:49 AM     all      0.50      0.00      0.00     12.20      0.00     87.30
01:46:50 AM     all     11.59      0.00      1.68      1.68      0.28     84.78
01:46:51 AM     all     12.96      0.00      1.83      0.56      0.28     84.37
01:46:52 AM     all     12.83      0.00      1.69      0.56      0.28     84.63
01:46:53 AM     all     13.26      0.00      1.69      2.40      0.28     82.37
01:46:54 AM     all      0.38      0.00      0.00     12.20      0.13     87.30
01:46:55 AM     all      0.50      0.00      0.00     12.19      0.13     87.19
01:46:56 AM     all      2.70      0.00      0.39     12.60      0.00     84.32
01:46:57 AM     all      0.50      0.00      0.25     12.48      0.13     86.63
01:46:58 AM     all      3.24      0.00      0.39     12.56      0.00     83.81
01:46:59 AM     all     10.79      0.00      1.66      6.36      0.41     80.77
01:47:00 AM     all     12.57      0.00      2.54      0.42      0.28     84.18
01:47:01 AM     all     12.57      0.00      2.26      0.56      0.28     84.32
01:47:02 AM     all     12.57      0.00      1.98      0.00      0.42     85.03
01:47:03 AM     all     12.07      0.00      2.70      0.43      0.28     84.52
01:47:04 AM     all     12.68      0.00      1.85      0.43      0.43     84.62
01:47:05 AM     all     12.77      0.00      1.87      0.14      0.29     84.94
01:47:06 AM     all     12.52      0.00      2.70      0.14      0.43     84.21
01:47:07 AM     all     13.21      0.00      2.13      0.28      0.28     84.09
01:47:08 AM     all     13.14      0.00      1.43      0.57      0.29     84.57
01:47:09 AM     all     12.91      0.00      2.13      0.43      0.43     84.11
01:47:10 AM     all     12.41      0.00      2.28      0.29      0.29     84.74
01:47:11 AM     all     12.80      0.00      1.85      0.57      0.43     84.35
01:47:12 AM     all     12.57      0.00      2.00      0.43      0.14     84.86
01:47:13 AM     all     12.22      0.00      2.84      0.28      0.57     84.09
01:47:14 AM     all     13.07      0.00      2.27      1.42      0.28     82.95
01:47:15 AM     all     12.89      0.00      1.84      0.28      0.28     84.70
01:47:16 AM     all     12.55      0.00      2.26      0.56      0.42     84.20
01:47:17 AM     all     12.41      0.00      2.26      0.42      0.42     84.49
01:47:18 AM     all     12.39      0.00      2.42      0.43      0.14     84.62
01:47:19 AM     all     13.09      0.00      1.71      0.28      0.43     84.50
01:47:20 AM     all     12.57      0.00      1.86      0.29      0.29     85.00
01:47:21 AM     all     13.80      0.00      1.14      0.28      0.57     84.21
01:47:22 AM     all     12.39      0.00      2.56      0.28      0.28     84.47
01:47:23 AM     all     12.04      0.00      2.69      0.57      0.28     84.42
01:47:24 AM     all      8.02      0.00      0.95      6.25      0.27     84.51
01:47:25 AM     all      0.00      0.00      0.00     12.17      0.13     87.70
01:47:26 AM     all      2.19      0.00      0.39     12.52      0.13     84.77
01:47:27 AM     all      0.00      0.00      0.00     12.30      0.00     87.70
01:47:28 AM     all      0.00      0.00      0.00     12.28      0.00     87.72
01:47:29 AM     all      2.03      0.00      0.25     12.80      0.00     84.92
01:47:30 AM     all      0.00      0.00      0.00     12.17      0.13     87.70
01:47:31 AM     all      0.00      0.00      0.00     12.28      0.00     87.72
01:47:32 AM     all      1.14      0.00      0.25     12.31      0.13     86.17
01:47:33 AM     all      0.00      0.00      0.00     12.30      0.00     87.70
01:47:34 AM     all      1.14      0.00      0.13     12.82      0.13     85.79
01:47:35 AM     all      0.00      0.00      0.00     12.31      0.00     87.69
01:47:36 AM     all      2.16      0.00      0.38     13.20      0.00     84.26
01:47:37 AM     all      1.27      0.00      0.13     12.80      0.13     85.68
01:47:38 AM     all      0.13      0.00      0.00     12.17      0.00     87.70
01:47:39 AM     all      0.00      0.00      0.00     12.30      0.00     87.70
01:47:40 AM     all      0.00      0.00      0.00     12.17      0.13     87.70
01:47:41 AM     all      0.13      0.00      0.00     12.70      0.00     87.17
01:47:42 AM     all      1.15      0.00      0.00     24.84      0.00     74.01
01:47:43 AM     all      0.00      0.00      0.00     24.47      0.13     75.41
01:47:44 AM     all      0.00      0.00      0.00     24.50      0.13     75.38
01:47:45 AM     all      0.00      0.00      0.00     24.53      0.00     75.47
01:47:46 AM     all      0.00      0.00      0.00     12.42      0.13     87.45
01:47:47 AM     all      0.00      0.00      0.00     12.19      0.00     87.81
01:47:48 AM     all      2.57      0.00      0.13     15.81      0.13     81.36
01:47:49 AM     all      6.09      0.00      0.79     12.32      0.13     80.66
01:47:50 AM     all     12.64      0.00      2.11      0.42      0.28     84.55
01:47:51 AM     all     13.50      0.00      1.69      0.14      0.28     84.39
01:47:52 AM     all     12.94      0.00      1.55      0.70      0.28     84.53
01:47:53 AM     all     12.66      0.00      2.11      0.14      0.28     84.81
01:47:54 AM     all     12.68      0.00      1.97      0.14      0.14     85.07
01:47:55 AM     all     12.75      0.00      1.70      0.42      0.42     84.70
01:47:56 AM     all     12.68      0.00      2.11      0.28      0.42     84.51
01:47:57 AM     all     13.17      0.00      1.70      0.28      0.28     84.56
01:47:58 AM     all     12.62      0.00      1.99      0.57      0.14     84.68
01:47:59 AM     all     11.85      0.00      1.41      3.67      0.28     82.79
01:48:00 AM     all      5.04      0.00      0.66     12.73      0.40     81.17
01:48:01 AM     all      2.58      0.00      0.26     13.02      0.00     84.15
01:48:02 AM     all     11.99      0.00      1.83      1.83      0.28     84.06
01:48:03 AM     all     13.19      0.00      1.70      0.43      0.43     84.26
01:48:04 AM     all     13.46      0.00      1.27      0.85      0.14     84.28
01:48:05 AM     all     13.66      0.00      2.54      0.42      0.42     82.96
01:48:06 AM     all     13.35      0.00      1.70      0.00      0.43     84.52
01:48:07 AM     all      9.37      0.00      1.65      9.09      0.28     79.61
01:48:08 AM     all     13.05      0.00      1.70      0.28      0.28     84.68
01:48:09 AM     all     14.12      0.00      2.40      0.42      0.42     82.63
01:48:10 AM     all     12.88      0.00      1.43      0.29      0.14     85.26
01:48:11 AM     all     13.44      0.00      1.56      0.14      0.42     84.44
01:48:12 AM     all     12.10      0.00      2.11      3.66      0.56     81.58
01:48:13 AM     all     11.76      0.00      1.54      4.48      0.14     82.07
01:48:14 AM     all     11.74      0.00      3.39      0.42      0.42     84.02
01:48:15 AM     all     14.95      0.00      1.83      0.42      0.42     82.37
01:48:16 AM     all     12.39      0.00      2.25      0.56      0.28     84.51
01:48:17 AM     all     12.25      0.00      2.39      0.28      0.28     84.79
01:48:18 AM     all     12.91      0.00      1.70      0.43      0.14     84.82
01:48:19 AM     all     13.28      0.00      1.69      0.56      0.56     83.90
01:48:20 AM     all     14.91      0.00      1.42      0.43      0.28     82.95
01:48:21 AM     all     13.23      0.00      1.99      0.28      0.57     83.93
01:48:22 AM     all     12.52      0.00      2.13      0.71      0.14     84.50
01:48:23 AM     all      8.95      0.00      1.52      9.23      0.41     79.89
01:48:24 AM     all      3.64      0.00      0.78     12.86      0.26     82.47
01:48:25 AM     all      2.45      0.00      0.26     12.76      0.13     84.41
01:48:26 AM     all      1.02      0.00      0.38     12.34      0.00     86.26
01:48:27 AM     all      1.02      0.00      0.38     12.83      0.13     85.64
01:48:28 AM     all      3.65      0.00      0.52     13.30      0.00     82.53
01:48:29 AM     all      5.14      0.00      0.92     13.31      0.13     80.50
01:48:30 AM     all      1.27      0.00      0.13     12.20      0.13     86.28
01:48:31 AM     all      1.27      0.00      0.13     12.58      0.00     86.02
01:48:32 AM     all      2.19      0.00      0.39     13.24      0.13     84.06
01:48:33 AM     all      1.27      0.00      0.13     12.58      0.13     85.90
01:48:34 AM     all      1.27      0.00      0.13     12.44      0.00     86.17
01:48:35 AM     all      0.51      0.00      0.38     12.66      0.00     86.46
01:48:36 AM     all      1.91      0.00      0.13     12.37      0.13     85.46
01:48:37 AM     all      0.00      0.00      0.00     12.28      0.13     87.59
01:48:38 AM     all      1.15      0.00      0.00     18.73      0.00     80.13
01:48:39 AM     all      0.00      0.00      0.00     15.70      0.00     84.30
01:48:40 AM     all      0.00      0.00      0.00     12.28      0.13     87.59
01:48:41 AM     all      0.00      0.00      0.00     12.17      0.00     87.83
01:48:42 AM     all      0.00      0.00      0.00     12.28      0.13     87.59
01:48:43 AM     all      0.00      0.00      0.00     12.56      0.00     87.44
01:48:44 AM     all      1.27      0.00      0.38     12.66      0.00     85.70
01:48:45 AM     all      0.00      0.00      0.00     12.16      0.13     87.72
01:48:46 AM     all      0.00      0.00      0.00     12.20      0.00     87.80
01:48:47 AM     all      1.27      0.00      0.13     14.72      0.00     83.88
01:48:48 AM     all      1.01      0.00      0.25     15.40      0.13     83.21
01:48:49 AM     all      1.01      0.00      0.00     13.92      0.00     85.06
01:48:50 AM     all      4.04      0.00      0.52     13.04      0.26     82.14
01:48:51 AM     all     12.87      0.00      1.70      0.28      0.28     84.87
01:48:52 AM     all     12.73      0.00      2.12      0.57      0.14     84.44
01:48:53 AM     all     12.62      0.00      1.84      0.28      0.43     84.82
01:48:54 AM     all     12.22      0.00      2.70      0.00      0.28     84.80
01:48:55 AM     all     12.48      0.00      2.13      1.56      0.28     83.55
01:48:56 AM     all     13.27      0.00      1.57      0.14      0.29     84.74
01:48:57 AM     all     13.26      0.00      1.83      0.28      0.56     84.06
01:48:58 AM     all     13.07      0.00      1.85      0.14      0.28     84.66
01:48:59 AM     all     13.09      0.00      1.56      0.14      0.28     84.92
01:49:00 AM     all     12.64      0.00      1.99      0.43      0.28     84.66
01:49:01 AM     all     12.93      0.00      2.13      0.28      0.28     84.38
01:49:02 AM     all     12.34      0.00      2.70      0.14      0.28     84.54
01:49:03 AM     all     13.42      0.00      1.98      0.42      0.42     83.76
01:49:04 AM     all     12.77      0.00      2.13      0.14      0.28     84.68
01:49:05 AM     all     13.09      0.00      1.71      0.28      0.43     84.50
01:49:06 AM     all     13.03      0.00      2.41      1.42      0.28     82.86
01:49:07 AM     all     13.01      0.00      1.70      0.42      0.42     84.44
01:49:08 AM     all     12.50      0.00      2.27      0.28      0.28     84.66
01:49:09 AM     all     12.77      0.00      2.13      0.14      0.28     84.68
01:49:10 AM     all     13.10      0.00      1.97      0.56      0.28     84.08
01:49:11 AM     all     12.59      0.00      2.12      0.28      0.42     84.58
01:49:12 AM     all     12.70      0.00      2.00      0.29      0.14     84.88
01:49:13 AM     all     12.89      0.00      1.84      0.42      0.42     84.42
01:49:14 AM     all     13.01      0.00      1.84      0.28      0.42     84.44
01:49:15 AM     all     12.66      0.00      2.42      0.14      0.28     84.50
01:49:16 AM     all     12.50      0.00      1.85      0.57      0.28     84.80
01:49:17 AM     all     12.45      0.00      2.40      0.28      0.42     84.44
01:49:18 AM     all     12.85      0.00      1.84      0.28      0.28     84.75
01:49:19 AM     all     13.64      0.00      1.85      0.14      0.14     84.23
01:49:20 AM     all     12.66      0.00      2.25      0.14      0.14     84.81
01:49:21 AM     all      6.14      0.00      1.07     11.48      0.53     80.77
01:49:22 AM     all      3.78      0.00      0.26     13.54      0.00     82.42
01:49:23 AM     all      2.44      0.00      0.39     13.11      0.13     83.93
01:49:24 AM     all      1.14      0.00      0.13     12.71      0.13     85.90
01:49:25 AM     all      3.65      0.00      0.65     13.02      0.00     82.68
01:49:26 AM     all      2.84      0.00      0.26     13.29      0.26     83.35
01:49:27 AM     all      2.97      0.00      0.52     12.77      0.13     83.61
01:49:28 AM     all      1.92      0.00      0.26     13.06      0.13     84.64
01:49:29 AM     all      0.76      0.00      0.25     12.50      0.00     86.49
01:49:30 AM     all      5.74      0.00      1.47     13.48      0.13     79.17
01:49:31 AM     all      1.41      0.00      0.38     12.40      0.13     85.68
01:49:32 AM     all      3.78      0.00      0.39     13.56      0.00     82.27
01:49:33 AM     all      3.37      0.00      1.17     13.21      0.26     81.99
01:49:34 AM     all      2.18      0.00      0.26     12.93      0.00     84.64
01:49:35 AM     all      1.66      0.00      0.77     14.03      0.13     83.42
01:49:36 AM     all      1.02      0.00      0.25     21.47      0.00     77.26
01:49:37 AM     all      0.00      0.00      0.00     12.19      0.00     87.81
01:49:38 AM     all      0.00      0.00      0.00     12.28      0.13     87.59
01:49:39 AM     all      0.00      0.00      0.00     12.30      0.00     87.70
01:49:40 AM     all      4.04      0.00      0.51     19.57      0.13     75.76
01:49:41 AM     all      0.00      0.00      0.00     16.31      0.00     83.69
01:49:42 AM     all      0.00      0.00      0.00     12.16      0.13     87.72
01:49:43 AM     all      0.00      0.00      0.00     12.30      0.00     87.70
01:49:44 AM     all      0.13      0.00      0.00     12.17      0.00     87.70
01:49:45 AM     all      0.00      0.00      0.00     12.27      0.13     87.61
01:49:46 AM     all      0.00      0.00      0.13     12.17      0.00     87.70
01:49:47 AM     all      1.14      0.00      0.25     17.53      0.13     80.94
01:49:48 AM     all      0.00      0.00      0.00     19.32      0.00     80.68
01:49:49 AM     all      0.00      0.00      0.13     12.28      0.00     87.59
01:49:50 AM     all      0.00      0.00      0.00     12.17      0.13     87.70
01:49:51 AM     all      6.01      0.00      1.47     17.09      0.13     75.30
01:49:52 AM     all     12.94      0.00      1.85      0.43      0.28     84.50
01:49:53 AM     all     13.11      0.00      1.71      0.57      0.28     84.33
01:49:54 AM     all     12.64      0.00      1.99      0.28      0.43     84.66
01:49:55 AM     all     12.38      0.00      2.42      0.43      0.43     84.35
01:49:56 AM     all     13.11      0.00      1.57      0.71      0.28     84.33
01:49:57 AM     all     12.62      0.00      1.99      0.14      0.57     84.68
01:49:58 AM     all     13.58      0.00      1.41      0.42      0.28     84.30
01:49:59 AM     all     12.87      0.00      2.12      0.28      0.28     84.44
01:50:00 AM     all     12.43      0.00      1.86      0.57      0.29     84.86
01:50:01 AM     all     12.46      0.00      2.12      0.28      0.42     84.70
01:50:02 AM     all      9.58      0.00      2.08      4.72      0.14     83.47
01:50:03 AM     all     12.61      0.00      1.98      0.71      0.42     84.28
01:50:04 AM     all     12.59      0.00      2.12      0.28      0.14     84.87
01:50:05 AM     all     13.30      0.00      1.56      0.57      0.42     84.16
01:50:06 AM     all     12.78      0.00      1.99      0.43      0.28     84.52
01:50:07 AM     all     10.01      0.00      1.95      8.34      0.42     79.28
01:50:08 AM     all      8.53      0.00      1.79      5.64      0.14     83.91
01:50:09 AM     all     12.64      0.00      2.13      0.28      0.28     84.66
01:50:10 AM     all     13.07      0.00      1.70      0.43      0.43     84.38
01:50:11 AM     all     13.25      0.00      1.42      0.43      0.28     84.62
01:50:12 AM     all     12.77      0.00      2.27      0.43      0.28     84.26
01:50:13 AM     all     12.73      0.00      2.12      0.28      0.28     84.58
01:50:14 AM     all     13.30      0.00      1.84      0.42      0.42     84.02
01:50:15 AM     all     13.78      0.00      1.28      0.57      0.28     84.09
01:50:16 AM     all     13.49      0.00      1.28      0.43      0.43     84.38
01:50:17 AM     all     12.86      0.00      2.00      0.43      0.43     84.29
01:50:18 AM     all     12.54      0.00      2.56      0.57      0.28     84.05
01:50:19 AM     all     12.30      0.00      2.29      0.43      0.43     84.55
01:50:20 AM     all     11.55      0.00      3.10      0.28      0.28     84.79
01:50:21 AM     all     12.41      0.00      2.12      0.28      0.28     84.91
01:50:22 AM     all     12.78      0.00      2.25      0.28      0.28     84.41
01:50:23 AM     all     10.68      0.00      1.80      8.60      0.42     78.50
01:50:24 AM     all      2.57      0.00      0.51     12.84      0.13     83.95
01:50:25 AM     all      1.02      0.00      0.25     12.47      0.00     86.26
01:50:26 AM     all      3.51      0.00      0.65     12.74      0.26     82.83
01:50:27 AM     all      0.13      0.00      0.13     12.52      0.00     87.23
01:50:28 AM     all      2.45      0.00      0.64     12.63      0.00     84.28
01:50:29 AM     all      2.44      0.00      0.77     12.72      0.26     83.80
01:50:30 AM     all      3.12      0.00      0.78     12.76      0.00     83.33
01:50:31 AM     all      1.27      0.00      0.13     12.31      0.00     86.29
01:50:32 AM     all      1.02      0.00      0.25     12.45      0.13     86.15
01:50:33 AM     all      1.27      0.00      0.25     12.82      0.13     85.53
01:50:34 AM     all      3.90      0.00      0.39     13.00      0.13     82.57
01:50:35 AM     all      0.25      0.00      0.13     19.77      0.13     79.72
01:50:36 AM     all      0.00      0.00      0.13     18.32      0.00     81.56
01:50:37 AM     all      0.00      0.00      0.00     12.30      0.00     87.70
01:50:38 AM     all      0.00      0.00      0.00     12.19      0.00     87.81
01:50:39 AM     all      0.25      0.00      0.13     13.16      0.13     86.34
01:50:40 AM     all      1.27      0.00      0.13     24.05      0.00     74.56
01:50:41 AM     all      0.00      0.00      0.13     15.93      0.13     83.81
01:50:42 AM     all      0.00      0.00      0.00     12.30      0.00     87.70
01:50:43 AM     all      0.00      0.00      0.00     12.19      0.00     87.81
01:50:44 AM     all      0.00      0.00      0.00     12.27      0.13     87.61
01:50:45 AM     all      0.13      0.00      0.00     12.17      0.00     87.70
01:50:46 AM     all      1.02      0.00      0.38     21.50      0.13     76.97
01:50:47 AM     all      0.00      0.00      0.00     20.10      0.00     79.90
01:50:48 AM     all      0.25      0.00      0.13     13.33      0.00     86.29
01:50:49 AM     all      0.89      0.00      0.13     14.83      0.13     84.03
01:50:50 AM     all      2.44      0.00      0.77     15.26      0.13     81.41
01:50:51 AM     all      2.18      0.00      0.38     13.57      0.13     83.74
01:50:52 AM     all     12.63      0.00      2.01      3.30      0.43     81.64
01:50:53 AM     all     12.80      0.00      2.13      0.57      0.28     84.21
01:50:54 AM     all     12.84      0.00      1.85      0.29      0.29     84.74
01:50:55 AM     all     12.80      0.00      2.28      0.43      0.28     84.21
01:50:56 AM     all     13.07      0.00      2.13      0.43      0.43     83.95
01:50:57 AM     all     13.27      0.00      1.71      0.29      0.29     84.45
01:50:58 AM     all     13.01      0.00      1.84      0.42      0.42     84.30
01:50:59 AM     all      6.41      0.00      1.47      0.27      0.27     91.59
01:51:00 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
01:51:01 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
01:51:02 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
01:51:03 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
01:51:04 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
01:51:05 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
01:51:06 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
01:51:07 AM     all      0.00      0.00      0.00      0.25      0.00     99.75
01:51:08 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
01:51:09 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
01:51:10 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
01:51:11 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
01:51:12 AM     all      0.00      0.00      0.00      8.79      0.00     91.21
